drug,gene,no_mut,mut,amp,del,stats
SL 0101-1,PTEN,92,56,0,36,1
SL 0101-1,RB1,75,56,1,18,1
SL 0101-1,RUNX1,4,1,0,3,0
SL 0101-1,SETD2,2,2,0,0,0
SL 0101-1,SMAD4,31,15,1,15,1
SL 0101-1,SMARCA4,12,10,0,2,1
SL 0101-1,SMARCB1,3,0,1,2,1
SL 0101-1,SMO,2,0,2,0,1
SL 0101-1,SOCS1,2,0,1,1,1
SL 0101-1,STK11,27,19,0,8,1
SL 0101-1,TET2,3,3,0,0,1
SL 0101-1,TP53,435,430,0,5,0
SL 0101-1,TSC1,4,4,0,0,0
SL 0101-1,VHL,8,7,1,0,1
SL 0101-1,BCR_ABL,4,4,0,0,1
SL 0101-1,EWS_FLI1,15,15,0,0,1
SL 0101-1,MLL_AFF1,2,2,0,0,0
SL 0101-1,MISHL,82,82,0,0,0
BIRB 0796,AKT2,7,0,7,0,1
BIRB 0796,ALK,3,2,1,0,1
BIRB 0796,APC,35,34,1,0,0
BIRB 0796,BRAF,62,60,2,0,0
BIRB 0796,BRCA1,4,2,1,1,0
BIRB 0796,BRCA2,6,5,1,0,1
BIRB 0796,CCND1,29,0,29,0,0
BIRB 0796,CCND2,3,0,3,0,1
BIRB 0796,CCND3,4,0,4,0,1
BIRB 0796,CDH1,12,9,1,2,1
BIRB 0796,CDK4,11,0,11,0,1
BIRB 0796,CDK6,9,0,9,0,1
BIRB 0796,CDKN2A,278,51,1,226,0
BIRB 0796,CDKN2C,11,0,0,11,1
BIRB 0796,CDKN2a(p14),235,235,0,0,1
BIRB 0796,CTNNB1,16,10,1,5,0
BIRB 0796,CYLD,1,1,0,0,1
BIRB 0796,EGFR,25,10,15,0,0
BIRB 0796,EP300,3,0,0,3,0
BIRB 0796,ERBB2,21,1,20,0,0
BIRB 0796,EZH2,8,5,3,0,0
BIRB 0796,FAM123B,4,3,0,1,1
BIRB 0796,FBXW7,26,25,0,1,1
BIRB 0796,FGFR2,3,0,3,0,0
BIRB 0796,FGFR3,3,2,1,0,0
BIRB 0796,FLCN,4,3,1,0,0
BIRB 0796,FLT3,5,3,2,0,1
BIRB 0796,GNAS,9,1,8,0,0
BIRB 0796,HRAS,8,8,0,0,0
BIRB 0796,IDH1,2,1,1,0,0
BIRB 0796,JAK2,7,0,5,2,0
BIRB 0796,KDM5C,4,4,0,0,0
BIRB 0796,KDM6A,25,13,0,12,1
BIRB 0796,KDR,3,0,3,0,0
BIRB 0796,KIT,5,0,5,0,0
BIRB 0796,KRAS,94,74,20,0,1
BIRB 0796,MAP2K4,13,3,0,10,1
BIRB 0796,MDM2,11,0,11,0,0
BIRB 0796,MET,13,0,13,0,1
BIRB 0796,MLH1,12,10,1,1,0
BIRB 0796,MLLT3,24,0,3,21,1
BIRB 0796,MSH2,10,6,0,4,0
BIRB 0796,MSH6,8,7,0,1,1
BIRB 0796,MYC,49,0,49,0,1
BIRB 0796,MYCL1,11,0,11,0,1
BIRB 0796,MYCN,26,0,26,0,1
BIRB 0796,NF1,26,15,0,11,0
BIRB 0796,NF2,23,19,0,4,0
BIRB 0796,NOTCH1,17,16,0,1,1
BIRB 0796,NRAS,45,43,2,0,0
BIRB 0796,PDGFRA,5,0,5,0,1
BIRB 0796,PIK3CA,62,59,3,0,0
BIRB 0796,PIK3R1,9,6,0,3,0
BIRB 0796,PTEN,92,56,0,36,1
BIRB 0796,RB1,75,56,1,18,1
BIRB 0796,RUNX1,4,1,0,3,0
BIRB 0796,SETD2,2,2,0,0,1
BIRB 0796,SMAD4,31,15,1,15,0
BIRB 0796,SMARCA4,12,10,0,2,1
BIRB 0796,SMARCB1,3,0,1,2,0
BIRB 0796,SMO,2,0,2,0,0
BIRB 0796,SOCS1,2,0,1,1,1
BIRB 0796,STK11,28,19,0,9,0
BIRB 0796,TET2,3,3,0,0,1
BIRB 0796,TP53,436,431,0,5,0
BIRB 0796,TSC1,4,4,0,0,1
BIRB 0796,VHL,8,7,1,0,1
BIRB 0796,BCR_ABL,4,4,0,0,0
BIRB 0796,EWS_FLI1,15,15,0,0,1
BIRB 0796,MLL_AFF1,2,2,0,0,0
BIRB 0796,MISHL,82,82,0,0,1
JNK Inhibitor VIII,AKT2,7,0,7,0,0
JNK Inhibitor VIII,ALK,3,2,1,0,1
JNK Inhibitor VIII,APC,35,34,1,0,0
JNK Inhibitor VIII,BRAF,62,60,2,0,1
JNK Inhibitor VIII,BRCA1,4,2,1,1,1
JNK Inhibitor VIII,BRCA2,6,5,1,0,1
JNK Inhibitor VIII,CCND1,29,0,29,0,0
JNK Inhibitor VIII,CCND2,3,0,3,0,1
JNK Inhibitor VIII,CCND3,4,0,4,0,1
JNK Inhibitor VIII,CDH1,12,9,1,2,0
JNK Inhibitor VIII,CDK4,11,0,11,0,0
JNK Inhibitor VIII,CDK6,9,0,9,0,1
JNK Inhibitor VIII,CDKN2A,278,51,1,226,0
JNK Inhibitor VIII,CDKN2C,11,0,0,11,1
JNK Inhibitor VIII,CDKN2a(p14),235,235,0,0,1
JNK Inhibitor VIII,CTNNB1,16,10,1,5,1
JNK Inhibitor VIII,CYLD,1,1,0,0,0
JNK Inhibitor VIII,EGFR,25,10,15,0,1
JNK Inhibitor VIII,EP300,3,0,0,3,1
JNK Inhibitor VIII,ERBB2,21,1,20,0,1
JNK Inhibitor VIII,EZH2,8,5,3,0,0
JNK Inhibitor VIII,FAM123B,4,3,0,1,0
JNK Inhibitor VIII,FBXW7,26,25,0,1,0
JNK Inhibitor VIII,FGFR2,3,0,3,0,1
JNK Inhibitor VIII,FGFR3,3,2,1,0,1
JNK Inhibitor VIII,FLCN,4,3,1,0,1
JNK Inhibitor VIII,FLT3,5,3,2,0,0
JNK Inhibitor VIII,GNAS,9,1,8,0,0
JNK Inhibitor VIII,HRAS,8,8,0,0,0
JNK Inhibitor VIII,IDH1,2,1,1,0,1
JNK Inhibitor VIII,JAK2,7,0,5,2,0
JNK Inhibitor VIII,KDM5C,4,4,0,0,0
JNK Inhibitor VIII,KDM6A,25,13,0,12,0
JNK Inhibitor VIII,KDR,3,0,3,0,0
JNK Inhibitor VIII,KIT,5,0,5,0,0
JNK Inhibitor VIII,KRAS,94,74,20,0,0
JNK Inhibitor VIII,MAP2K4,13,3,0,10,1
JNK Inhibitor VIII,MDM2,11,0,11,0,1
JNK Inhibitor VIII,MET,13,0,13,0,1
JNK Inhibitor VIII,MLH1,12,10,1,1,0
JNK Inhibitor VIII,MLLT3,24,0,3,21,0
JNK Inhibitor VIII,MSH2,10,6,0,4,1
JNK Inhibitor VIII,MSH6,8,7,0,1,1
JNK Inhibitor VIII,MYC,49,0,49,0,0
JNK Inhibitor VIII,MYCL1,11,0,11,0,1
JNK Inhibitor VIII,MYCN,26,0,26,0,0
JNK Inhibitor VIII,NF1,26,15,0,11,1
JNK Inhibitor VIII,NF2,23,19,0,4,0
JNK Inhibitor VIII,NOTCH1,17,16,0,1,1
JNK Inhibitor VIII,NRAS,45,43,2,0,0
JNK Inhibitor VIII,PDGFRA,5,0,5,0,1
JNK Inhibitor VIII,PIK3CA,62,59,3,0,1
JNK Inhibitor VIII,PIK3R1,9,6,0,3,1
JNK Inhibitor VIII,PTEN,92,56,0,36,0
JNK Inhibitor VIII,RB1,75,56,1,18,1
JNK Inhibitor VIII,RUNX1,4,1,0,3,1
JNK Inhibitor VIII,SETD2,2,2,0,0,1
JNK Inhibitor VIII,SMAD4,31,15,1,15,0
JNK Inhibitor VIII,SMARCA4,12,10,0,2,0
JNK Inhibitor VIII,SMARCB1,3,0,1,2,1
JNK Inhibitor VIII,SMO,2,0,2,0,0
JNK Inhibitor VIII,SOCS1,2,0,1,1,0
JNK Inhibitor VIII,STK11,28,19,0,9,1
JNK Inhibitor VIII,TET2,3,3,0,0,1
JNK Inhibitor VIII,TP53,436,431,0,5,0
JNK Inhibitor VIII,TSC1,4,4,0,0,1
JNK Inhibitor VIII,VHL,8,7,1,0,1
JNK Inhibitor VIII,BCR_ABL,4,4,0,0,0
JNK Inhibitor VIII,EWS_FLI1,15,15,0,0,0
JNK Inhibitor VIII,MLL_AFF1,2,2,0,0,0
JNK Inhibitor VIII,MISHL,82,82,0,0,0
681640,AKT2,7,0,7,0,0
681640,ALK,3,2,1,0,1
681640,APC,33,32,1,0,1
681640,BRAF,62,60,2,0,0
681640,BRCA1,4,2,1,1,1
681640,BRCA2,6,5,1,0,1
681640,CCND1,27,0,27,0,1
681640,CCND2,3,0,3,0,1
681640,CCND3,4,0,4,0,1
681640,CDH1,12,9,1,2,1
681640,CDK4,11,0,11,0,1
681640,CDK6,9,0,9,0,0
681640,CDKN2A,269,50,1,218,0
681640,CDKN2C,11,0,0,11,1
681640,CDKN2a(p14),227,227,0,0,0
681640,CTNNB1,16,10,1,5,1
681640,CYLD,1,1,0,0,1
681640,EGFR,24,10,14,0,1
681640,EP300,3,0,0,3,0
681640,ERBB2,21,1,20,0,1
681640,EZH2,8,5,3,0,0
681640,FAM123B,4,3,0,1,1
681640,FBXW7,26,25,0,1,0
681640,FGFR2,3,0,3,0,1
681640,FGFR3,3,2,1,0,0
681640,FLCN,4,3,1,0,0
681640,FLT3,5,3,2,0,0
681640,GNAS,9,1,8,0,0
681640,HRAS,6,6,0,0,0
681640,IDH1,2,1,1,0,0
681640,JAK2,7,0,5,2,0
681640,KDM5C,4,4,0,0,0
681640,KDM6A,25,13,0,12,1
681640,KDR,3,0,3,0,1
681640,KIT,4,0,4,0,1
681640,KRAS,90,71,19,0,0
681640,MAP2K4,12,2,0,10,1
681640,MDM2,11,0,11,0,1
681640,MET,13,0,13,0,0
681640,MLH1,12,10,1,1,0
681640,MLLT3,23,0,3,20,1
681640,MSH2,10,6,0,4,0
681640,MSH6,8,7,0,1,0
681640,MYC,49,0,49,0,1
681640,MYCL1,11,0,11,0,1
681640,MYCN,26,0,26,0,0
681640,NF1,26,15,0,11,1
681640,NF2,22,18,0,4,0
681640,NOTCH1,17,16,0,1,1
681640,NRAS,43,41,2,0,0
681640,PDGFRA,5,0,5,0,1
681640,PIK3CA,61,58,3,0,1
681640,PIK3R1,9,6,0,3,1
681640,PTEN,88,53,0,35,1
681640,RB1,74,56,1,17,0
681640,RUNX1,4,1,0,3,0
681640,SETD2,2,2,0,0,1
681640,SMAD4,29,15,0,14,0
681640,SMARCA4,11,9,0,2,0
681640,SMARCB1,2,0,0,2,1
681640,SMO,2,0,2,0,1
681640,SOCS1,2,0,1,1,1
681640,STK11,27,18,0,9,0
681640,TET2,3,3,0,0,0
681640,TP53,425,420,0,5,0
681640,TSC1,4,4,0,0,1
681640,VHL,7,6,1,0,1
681640,BCR_ABL,4,4,0,0,0
681640,EWS_FLI1,15,15,0,0,1
681640,MLL_AFF1,2,2,0,0,0
681640,MISHL,80,80,0,0,0
Nutlin-3a,AKT2,7,0,7,0,0
Nutlin-3a,ALK,3,2,1,0,1
Nutlin-3a,APC,35,34,1,0,1
Nutlin-3a,BRAF,62,60,2,0,0
Nutlin-3a,BRCA1,4,2,1,1,0
Nutlin-3a,BRCA2,6,5,1,0,1
Nutlin-3a,CCND1,29,0,29,0,1
Nutlin-3a,CCND2,3,0,3,0,1
Nutlin-3a,CCND3,4,0,4,0,1
Nutlin-3a,CDH1,12,9,1,2,1
Nutlin-3a,CDK4,11,0,11,0,1
Nutlin-3a,CDK6,9,0,9,0,0
Nutlin-3a,CDKN2A,278,51,1,226,1
Nutlin-3a,CDKN2C,11,0,0,11,1
Nutlin-3a,CDKN2a(p14),235,235,0,0,0
Nutlin-3a,CTNNB1,16,10,1,5,0
Nutlin-3a,CYLD,1,1,0,0,1
Nutlin-3a,EGFR,25,10,15,0,1
Nutlin-3a,EP300,3,0,0,3,0
Nutlin-3a,ERBB2,21,1,20,0,1
Nutlin-3a,EZH2,8,5,3,0,0
Nutlin-3a,FAM123B,4,3,0,1,0
Nutlin-3a,FBXW7,26,25,0,1,0
Nutlin-3a,FGFR2,3,0,3,0,1
Nutlin-3a,FGFR3,3,2,1,0,1
Nutlin-3a,FLCN,4,3,1,0,1
Nutlin-3a,FLT3,5,3,2,0,0
Nutlin-3a,GNAS,9,1,8,0,1
Nutlin-3a,HRAS,8,8,0,0,0
Nutlin-3a,IDH1,2,1,1,0,0
Nutlin-3a,JAK2,7,0,5,2,0
Nutlin-3a,KDM5C,4,4,0,0,0
Nutlin-3a,KDM6A,25,13,0,12,1
Nutlin-3a,KDR,3,0,3,0,0
Nutlin-3a,KIT,5,0,5,0,1
Nutlin-3a,KRAS,94,74,20,0,0
Nutlin-3a,MAP2K4,13,3,0,10,1
Nutlin-3a,MDM2,11,0,11,0,0
Nutlin-3a,MET,13,0,13,0,0
Nutlin-3a,MLH1,12,10,1,1,0
Nutlin-3a,MLLT3,24,0,3,21,1
Nutlin-3a,MSH2,10,6,0,4,0
Nutlin-3a,MSH6,8,7,0,1,1
Nutlin-3a,MYC,49,0,49,0,0
Nutlin-3a,MYCL1,11,0,11,0,1
Nutlin-3a,MYCN,26,0,26,0,0
Nutlin-3a,NF1,26,15,0,11,0
Nutlin-3a,NF2,23,19,0,4,1
Nutlin-3a,NOTCH1,17,16,0,1,0
Nutlin-3a,NRAS,45,43,2,0,1
Nutlin-3a,PDGFRA,5,0,5,0,1
Nutlin-3a,PIK3CA,62,59,3,0,1
Nutlin-3a,PIK3R1,9,6,0,3,1
Nutlin-3a,PTEN,92,56,0,36,1
Nutlin-3a,RB1,75,56,1,18,1
Nutlin-3a,RUNX1,4,1,0,3,1
Nutlin-3a,SETD2,2,2,0,0,0
Nutlin-3a,SMAD4,31,15,1,15,0
Nutlin-3a,SMARCA4,12,10,0,2,0
Nutlin-3a,SMARCB1,3,0,1,2,0
Nutlin-3a,SMO,2,0,2,0,1
Nutlin-3a,SOCS1,2,0,1,1,0
Nutlin-3a,STK11,28,19,0,9,1
Nutlin-3a,TET2,3,3,0,0,1
Nutlin-3a,TP53,436,431,0,5,1
Nutlin-3a,TSC1,4,4,0,0,1
Nutlin-3a,VHL,8,7,1,0,1
Nutlin-3a,BCR_ABL,4,4,0,0,0
Nutlin-3a,EWS_FLI1,15,15,0,0,1
Nutlin-3a,MLL_AFF1,2,2,0,0,0
Nutlin-3a,MISHL,82,82,0,0,0
PD-173074,AKT2,7,0,7,0,1
PD-173074,ALK,3,2,1,0,1
PD-173074,APC,35,34,1,0,0
PD-173074,BRAF,62,60,2,0,1
PD-173074,BRCA1,4,2,1,1,0
PD-173074,BRCA2,6,5,1,0,1
PD-173074,CCND1,29,0,29,0,1
PD-173074,CCND2,3,0,3,0,0
PD-173074,CCND3,4,0,4,0,1
PD-173074,CDH1,12,9,1,2,1
PD-173074,CDK4,11,0,11,0,1
PD-173074,CDK6,9,0,9,0,0
PD-173074,CDKN2A,278,51,1,226,0
PD-173074,CDKN2C,11,0,0,11,1
PD-173074,CDKN2a(p14),235,235,0,0,0
PD-173074,CTNNB1,16,10,1,5,1
PD-173074,CYLD,1,1,0,0,1
PD-173074,EGFR,25,10,15,0,1
PD-173074,EP300,3,0,0,3,1
PD-173074,ERBB2,21,1,20,0,1
PD-173074,EZH2,8,5,3,0,0
PD-173074,FAM123B,4,3,0,1,0
PD-173074,FBXW7,26,25,0,1,0
PD-173074,FGFR2,3,0,3,0,0
PD-173074,FGFR3,3,2,1,0,0
PD-173074,FLCN,4,3,1,0,0
PD-173074,FLT3,5,3,2,0,0
PD-173074,GNAS,9,1,8,0,0
PD-173074,HRAS,8,8,0,0,1
PD-173074,IDH1,2,1,1,0,1
PD-173074,JAK2,7,0,5,2,0
PD-173074,KDM5C,4,4,0,0,0
PD-173074,KDM6A,25,13,0,12,0
PD-173074,KDR,3,0,3,0,1
PD-173074,KIT,5,0,5,0,0
PD-173074,KRAS,94,74,20,0,1
PD-173074,MAP2K4,13,3,0,10,1
PD-173074,MDM2,11,0,11,0,0
PD-173074,MET,13,0,13,0,1
PD-173074,MLH1,12,10,1,1,0
PD-173074,MLLT3,24,0,3,21,1
PD-173074,MSH2,10,6,0,4,1
PD-173074,MSH6,8,7,0,1,0
PD-173074,MYC,49,0,49,0,0
PD-173074,MYCL1,11,0,11,0,1
PD-173074,MYCN,26,0,26,0,1
PD-173074,NF1,26,15,0,11,1
PD-173074,NF2,23,19,0,4,1
PD-173074,NOTCH1,17,16,0,1,1
PD-173074,NRAS,45,43,2,0,1
PD-173074,PDGFRA,5,0,5,0,0
PD-173074,PIK3CA,62,59,3,0,1
PD-173074,PIK3R1,9,6,0,3,1
PD-173074,PTEN,92,56,0,36,0
PD-173074,RB1,75,56,1,18,1
PD-173074,RUNX1,4,1,0,3,0
PD-173074,SETD2,2,2,0,0,1
PD-173074,SMAD4,31,15,1,15,0
PD-173074,SMARCA4,12,10,0,2,0
PD-173074,SMARCB1,3,0,1,2,0
PD-173074,SMO,2,0,2,0,1
PD-173074,SOCS1,2,0,1,1,1
PD-173074,STK11,28,19,0,9,1
PD-173074,TET2,3,3,0,0,0
PD-173074,TP53,436,431,0,5,1
PD-173074,TSC1,4,4,0,0,0
PD-173074,VHL,8,7,1,0,1
PD-173074,BCR_ABL,4,4,0,0,0
PD-173074,EWS_FLI1,15,15,0,0,1
PD-173074,MLL_AFF1,2,2,0,0,0
PD-173074,MISHL,82,82,0,0,0
ZM-447439,AKT2,7,0,7,0,1
ZM-447439,ALK,3,2,1,0,0
ZM-447439,APC,32,31,1,0,0
ZM-447439,BRAF,62,60,2,0,0
ZM-447439,BRCA1,4,2,1,1,1
ZM-447439,BRCA2,6,5,1,0,1
ZM-447439,CCND1,28,0,28,0,1
ZM-447439,CCND2,3,0,3,0,1
ZM-447439,CCND3,4,0,4,0,0
ZM-447439,CDH1,11,9,0,2,1
ZM-447439,CDK4,11,0,11,0,1
ZM-447439,CDK6,9,0,9,0,1
ZM-447439,CDKN2A,270,51,1,218,0
ZM-447439,CDKN2C,11,0,0,11,1
ZM-447439,CDKN2a(p14),227,227,0,0,0
ZM-447439,CTNNB1,16,10,1,5,0
ZM-447439,CYLD,1,1,0,0,1
ZM-447439,EGFR,25,10,15,0,1
ZM-447439,EP300,3,0,0,3,1
ZM-447439,ERBB2,21,1,20,0,1
ZM-447439,EZH2,8,5,3,0,1
ZM-447439,FAM123B,4,3,0,1,1
ZM-447439,FBXW7,26,25,0,1,0
ZM-447439,FGFR2,3,0,3,0,1
ZM-447439,FGFR3,3,2,1,0,1
ZM-447439,FLCN,4,3,1,0,0
ZM-447439,FLT3,5,3,2,0,0
ZM-447439,GNAS,7,1,6,0,0
ZM-447439,HRAS,7,7,0,0,0
ZM-447439,IDH1,2,1,1,0,0
ZM-447439,JAK2,7,0,5,2,1
ZM-447439,KDM5C,4,4,0,0,0
ZM-447439,KDM6A,24,13,0,11,0
ZM-447439,KDR,3,0,3,0,1
ZM-447439,KIT,5,0,5,0,0
ZM-447439,KRAS,90,71,19,0,0
ZM-447439,MAP2K4,13,3,0,10,1
ZM-447439,MDM2,11,0,11,0,1
ZM-447439,MET,13,0,13,0,1
ZM-447439,MLH1,12,10,1,1,1
ZM-447439,MLLT3,23,0,3,20,1
ZM-447439,MSH2,10,6,0,4,1
ZM-447439,MSH6,8,7,0,1,0
ZM-447439,MYC,49,0,49,0,0
ZM-447439,MYCL1,11,0,11,0,1
ZM-447439,MYCN,26,0,26,0,0
ZM-447439,NF1,25,15,0,10,1
ZM-447439,NF2,22,18,0,4,1
ZM-447439,NOTCH1,17,16,0,1,0
ZM-447439,NRAS,43,41,2,0,1
ZM-447439,PDGFRA,5,0,5,0,1
ZM-447439,PIK3CA,60,57,3,0,1
ZM-447439,PIK3R1,9,6,0,3,1
ZM-447439,PTEN,91,55,0,36,1
ZM-447439,RB1,75,56,1,18,0
ZM-447439,RUNX1,4,1,0,3,0
ZM-447439,SETD2,2,2,0,0,0
ZM-447439,SMAD4,30,15,0,15,0
ZM-447439,SMARCA4,11,9,0,2,1
ZM-447439,SMARCB1,2,0,0,2,0
ZM-447439,SMO,2,0,2,0,0
ZM-447439,SOCS1,2,0,1,1,1
ZM-447439,STK11,26,18,0,8,1
ZM-447439,TET2,3,3,0,0,0
ZM-447439,TP53,428,423,0,5,0
ZM-447439,TSC1,4,4,0,0,1
ZM-447439,VHL,7,6,1,0,1
ZM-447439,BCR_ABL,4,4,0,0,0
ZM-447439,EWS_FLI1,15,15,0,0,1
ZM-447439,MLL_AFF1,2,2,0,0,0
ZM-447439,MISHL,80,80,0,0,0
RO-3306,AKT2,7,0,7,0,1
RO-3306,ALK,3,2,1,0,0
RO-3306,APC,35,34,1,0,1
RO-3306,BRAF,62,60,2,0,1
RO-3306,BRCA1,4,2,1,1,1
RO-3306,BRCA2,6,5,1,0,0
RO-3306,CCND1,29,0,29,0,0
RO-3306,CCND2,3,0,3,0,1
RO-3306,CCND3,4,0,4,0,1
RO-3306,CDH1,12,9,1,2,0
RO-3306,CDK4,11,0,11,0,0
RO-3306,CDK6,9,0,9,0,0
RO-3306,CDKN2A,278,51,1,226,0
RO-3306,CDKN2C,11,0,0,11,0
RO-3306,CDKN2a(p14),235,235,0,0,1
RO-3306,CTNNB1,16,10,1,5,0
RO-3306,CYLD,1,1,0,0,1
RO-3306,EGFR,25,10,15,0,1
RO-3306,EP300,3,0,0,3,0
RO-3306,ERBB2,21,1,20,0,1
RO-3306,EZH2,8,5,3,0,0
RO-3306,FAM123B,4,3,0,1,0
RO-3306,FBXW7,26,25,0,1,0
RO-3306,FGFR2,3,0,3,0,1
RO-3306,FGFR3,3,2,1,0,1
RO-3306,FLCN,4,3,1,0,1
RO-3306,FLT3,5,3,2,0,0
RO-3306,GNAS,9,1,8,0,0
RO-3306,HRAS,8,8,0,0,0
RO-3306,IDH1,2,1,1,0,0
RO-3306,JAK2,7,0,5,2,0
RO-3306,KDM5C,4,4,0,0,1
RO-3306,KDM6A,25,13,0,12,1
RO-3306,KDR,3,0,3,0,1
RO-3306,KIT,5,0,5,0,0
RO-3306,KRAS,94,74,20,0,1
RO-3306,MAP2K4,13,3,0,10,1
RO-3306,MDM2,11,0,11,0,1
RO-3306,MET,13,0,13,0,1
RO-3306,MLH1,12,10,1,1,1
RO-3306,MLLT3,24,0,3,21,1
RO-3306,MSH2,10,6,0,4,1
RO-3306,MSH6,8,7,0,1,1
RO-3306,MYC,49,0,49,0,0
RO-3306,MYCL1,11,0,11,0,1
RO-3306,MYCN,26,0,26,0,1
RO-3306,NF1,26,15,0,11,1
RO-3306,NF2,23,19,0,4,0
RO-3306,NOTCH1,17,16,0,1,1
RO-3306,NRAS,45,43,2,0,0
RO-3306,PDGFRA,5,0,5,0,1
RO-3306,PIK3CA,62,59,3,0,0
RO-3306,PIK3R1,9,6,0,3,1
RO-3306,PTEN,92,56,0,36,1
RO-3306,RB1,75,56,1,18,1
RO-3306,RUNX1,4,1,0,3,0
RO-3306,SETD2,2,2,0,0,1
RO-3306,SMAD4,31,15,1,15,0
RO-3306,SMARCA4,12,10,0,2,0
RO-3306,SMARCB1,3,0,1,2,0
RO-3306,SMO,2,0,2,0,0
RO-3306,SOCS1,2,0,1,1,0
RO-3306,STK11,28,19,0,9,1
RO-3306,TET2,3,3,0,0,0
RO-3306,TP53,436,431,0,5,0
RO-3306,TSC1,4,4,0,0,1
RO-3306,VHL,8,7,1,0,0
RO-3306,BCR_ABL,4,4,0,0,0
RO-3306,EWS_FLI1,15,15,0,0,0
RO-3306,MLL_AFF1,2,2,0,0,0
RO-3306,MISHL,82,82,0,0,1
MK-2206,AKT2,7,0,7,0,0
MK-2206,ALK,3,2,1,0,0
MK-2206,APC,33,32,1,0,1
MK-2206,BRAF,54,52,2,0,1
MK-2206,BRCA1,4,2,1,1,1
MK-2206,BRCA2,6,5,1,0,1
MK-2206,CCND1,29,0,29,0,0
MK-2206,CCND2,3,0,3,0,1
MK-2206,CCND3,4,0,4,0,0
MK-2206,CDH1,12,9,1,2,0
MK-2206,CDK4,10,0,10,0,1
MK-2206,CDK6,9,0,9,0,0
MK-2206,CDKN2A,262,50,1,211,0
MK-2206,CDKN2C,11,0,0,11,1
MK-2206,CDKN2a(p14),219,219,0,0,1
MK-2206,CTNNB1,15,10,0,5,1
MK-2206,CYLD,1,1,0,0,1
MK-2206,EGFR,23,9,14,0,0
MK-2206,EP300,2,0,0,2,1
MK-2206,ERBB2,20,1,19,0,0
MK-2206,EZH2,8,5,3,0,0
MK-2206,FAM123B,3,2,0,1,0
MK-2206,FBXW7,24,23,0,1,0
MK-2206,FGFR2,3,0,3,0,1
MK-2206,FGFR3,2,1,1,0,1
MK-2206,FLCN,4,3,1,0,1
MK-2206,FLT3,5,3,2,0,0
MK-2206,GNAS,9,1,8,0,0
MK-2206,HRAS,8,8,0,0,0
MK-2206,IDH1,2,1,1,0,1
MK-2206,JAK2,6,0,5,1,1
MK-2206,KDM5C,4,4,0,0,1
MK-2206,KDM6A,25,13,0,12,0
MK-2206,KDR,3,0,3,0,0
MK-2206,KIT,5,0,5,0,0
MK-2206,KRAS,87,68,19,0,1
MK-2206,MAP2K4,13,3,0,10,0
MK-2206,MDM2,10,0,10,0,1
MK-2206,MET,11,0,11,0,1
MK-2206,MLH1,11,10,0,1,0
MK-2206,MLLT3,22,0,3,19,0
MK-2206,MSH2,10,6,0,4,0
MK-2206,MSH6,8,7,0,1,1
MK-2206,MYC,49,0,49,0,0
MK-2206,MYCL1,11,0,11,0,1
MK-2206,MYCN,26,0,26,0,1
MK-2206,NF1,24,14,0,10,1
MK-2206,NF2,22,18,0,4,1
MK-2206,NOTCH1,17,16,0,1,0
MK-2206,NRAS,44,42,2,0,1
MK-2206,PDGFRA,5,0,5,0,1
MK-2206,PIK3CA,57,54,3,0,0
MK-2206,PIK3R1,9,6,0,3,1
MK-2206,PTEN,83,53,0,30,0
MK-2206,RB1,72,53,1,18,1
MK-2206,RUNX1,4,1,0,3,1
MK-2206,SETD2,2,2,0,0,1
MK-2206,SMAD4,29,15,1,13,0
MK-2206,SMARCA4,10,9,0,1,0
MK-2206,SMARCB1,3,0,1,2,0
MK-2206,SMO,2,0,2,0,0
MK-2206,SOCS1,2,0,1,1,1
MK-2206,STK11,25,17,0,8,0
MK-2206,TET2,3,3,0,0,0
MK-2206,TP53,419,414,0,5,1
MK-2206,TSC1,4,4,0,0,1
MK-2206,VHL,8,7,1,0,1
MK-2206,BCR_ABL,4,4,0,0,0
MK-2206,EWS_FLI1,15,15,0,0,1
MK-2206,MLL_AFF1,2,2,0,0,0
MK-2206,MISHL,81,81,0,0,0
PD-0332991,AKT2,7,0,7,0,1
PD-0332991,ALK,3,2,1,0,0
PD-0332991,APC,33,32,1,0,1
PD-0332991,BRAF,54,52,2,0,0
PD-0332991,BRCA1,4,2,1,1,1
PD-0332991,BRCA2,6,5,1,0,1
PD-0332991,CCND1,29,0,29,0,1
PD-0332991,CCND2,3,0,3,0,1
PD-0332991,CCND3,4,0,4,0,1
PD-0332991,CDH1,12,9,1,2,1
PD-0332991,CDK4,10,0,10,0,1
PD-0332991,CDK6,9,0,9,0,1
PD-0332991,CDKN2A,262,50,1,211,0
PD-0332991,CDKN2C,11,0,0,11,0
PD-0332991,CDKN2a(p14),219,219,0,0,0
PD-0332991,CTNNB1,15,10,0,5,1
PD-0332991,CYLD,1,1,0,0,1
PD-0332991,EGFR,23,9,14,0,1
PD-0332991,EP300,2,0,0,2,0
PD-0332991,ERBB2,20,1,19,0,1
PD-0332991,EZH2,8,5,3,0,0
PD-0332991,FAM123B,3,2,0,1,0
PD-0332991,FBXW7,24,23,0,1,0
PD-0332991,FGFR2,3,0,3,0,1
PD-0332991,FGFR3,2,1,1,0,1
PD-0332991,FLCN,4,3,1,0,1
PD-0332991,FLT3,5,3,2,0,0
PD-0332991,GNAS,9,1,8,0,0
